"","Year","Month","Rain","Site","Spring"
"3337","2004","5",9.9,"Piambie",0
"3338","2004","6",47.5,"Piambie",0
"3339","2004","7",26.1,"Piambie",1
"3340","2004","8",27.2,"Piambie",1
"3341","2004","9",24.4,"Piambie",1
"3342","2004","10",0.4,"Piambie",1
"3343","2004","11",71.7,"Piambie",1
"3344","2004","12",52.8,"Piambie",1
"3345","2005","1",17.2,"Piambie",0
"3346","2005","2",62.6,"Piambie",0
"3347","2005","3",6.6,"Piambie",0
"3348","2005","4",15.5,"Piambie",0
"3349","2005","5",4,"Piambie",0
"3350","2005","6",63.2,"Piambie",0
"3351","2005","7",38.3,"Piambie",1
"3352","2005","8",36.8,"Piambie",1
"3353","2005","9",52.3,"Piambie",1
"3354","2005","10",79,"Piambie",1
"3355","2005","11",53.4,"Piambie",1
"3356","2005","12",36,"Piambie",1
"3357","2006","1",24.7,"Piambie",0
"3358","2006","2",0.2,"Piambie",0
"3359","2006","3",19.4,"Piambie",0
"3360","2006","4",26,"Piambie",0
"3361","2006","5",3.6,"Piambie",0
"3362","2006","6",30.4,"Piambie",0
"3363","2006","7",57.2,"Piambie",1
"3364","2006","8",9,"Piambie",1
"3365","2006","9",17.2,"Piambie",1
"3366","2006","10",0,"Piambie",1
"3367","2006","11",23.8,"Piambie",1
"3368","2006","12",5.2,"Piambie",1
"3369","2007","1",114.4,"Piambie",0
"3370","2007","2",3,"Piambie",0
"3371","2007","3",16.4,"Piambie",0
"3372","2007","4",44,"Piambie",0
"3373","2007","5",33,"Piambie",0
"3374","2007","6",5.6,"Piambie",0
"3375","2007","7",20.6,"Piambie",1
"3376","2007","8",2,"Piambie",1
"3377","2007","9",4.4,"Piambie",1
"3378","2007","10",1.6,"Piambie",1
"3379","2007","11",28,"Piambie",1
"3380","2007","12",43,"Piambie",1
"3381","2008","1",21.8,"Piambie",0
"3382","2008","2",0.4,"Piambie",0
"3383","2008","3",10.2,"Piambie",0
"3384","2008","4",4.4,"Piambie",0
"3385","2008","5",15,"Piambie",0
"3386","2008","6",15.6,"Piambie",0
"3387","2008","7",17.8,"Piambie",1
"3388","2008","8",16,"Piambie",1
"3389","2008","9",13.8,"Piambie",1
"3390","2008","10",7.2,"Piambie",1
"3391","2008","11",88.2,"Piambie",1
"3392","2008","12",45.4,"Piambie",1
"3393","2009","1",0,"Piambie",0
"3394","2009","2",0,"Piambie",0
"3395","2009","3",15.2,"Piambie",0
"3396","2009","4",21,"Piambie",0
"3397","2009","5",6.8,"Piambie",0
"3398","2009","6",57.2,"Piambie",0
"3399","2009","7",14.6,"Piambie",1
"3400","2009","8",12.6,"Piambie",1
"3401","2009","9",19,"Piambie",1
"3402","2009","10",7.4,"Piambie",1
"3403","2009","11",68.6,"Piambie",1
"3404","2009","12",11.8,"Piambie",1
"3405","2010","1",27,"Piambie",0
"3406","2010","2",114.2,"Piambie",0
"3407","2010","3",50.8,"Piambie",0
"3408","2010","4",40,"Piambie",0
"3409","2010","5",57.2,"Piambie",0
"3410","2010","6",16.8,"Piambie",0
"3411","2010","7",27.2,"Piambie",1
"3412","2010","8",53.4,"Piambie",1
"3413","2010","9",34.6,"Piambie",1
"3414","2010","10",76.8,"Piambie",1
"3415","2010","11",125,"Piambie",1
"3416","2010","12",68.6,"Piambie",1
"3417","2011","1",121,"Piambie",0
"3418","2011","2",141.5,"Piambie",0
"3419","2011","3",31.4,"Piambie",0
"3420","2011","4",23.6,"Piambie",0
"3421","2011","5",10.6,"Piambie",0
"3422","2011","6",9.4,"Piambie",0
"3423","2011","7",21.2,"Piambie",1
"3424","2011","8",31.2,"Piambie",1
"3425","2011","9",20,"Piambie",1
"3426","2011","10",31.8,"Piambie",1
"3427","2011","11",77.6,"Piambie",1
"3428","2011","12",69,"Piambie",1
"3429","2012","1",36,"Piambie",0
"3430","2012","2",31,"Piambie",0
"3431","2012","3",94.6,"Piambie",0
"3432","2012","4",11.8,"Piambie",0
"3433","2012","5",3.6,"Piambie",0
"3434","2012","6",7.6,"Piambie",0
"3435","2012","7",44.2,"Piambie",1
"3436","2012","8",14.8,"Piambie",1
"3437","2012","9",13.2,"Piambie",1
"3438","2012","10",10.2,"Piambie",1
"3439","2012","11",6.8,"Piambie",1
"3440","2012","12",28.8,"Piambie",1
"3441","2013","1",1.4,"Piambie",0
"3442","2013","2",33.6,"Piambie",0
"3443","2013","3",9.2,"Piambie",0
"3444","2013","4",7.4,"Piambie",0
"3445","2013","5",27.6,"Piambie",0
"3446","2013","6",66,"Piambie",0
"3447","2013","7",25.8,"Piambie",1
"3448","2013","8",26.2,"Piambie",1
"3449","2013","9",17.2,"Piambie",1
"3450","2013","10",11.8,"Piambie",1
"3451","2013","11",2.8,"Piambie",1
"3452","2013","12",68.2,"Piambie",1
"3453","2014","1",3.6,"Piambie",0
"3454","2014","2",68.6,"Piambie",0
"3455","2014","3",25.6,"Piambie",0
"3456","2014","4",46.4,"Piambie",0
"3457","2014","5",35.6,"Piambie",0
"3458","2014","6",13.6,"Piambie",0
"3459","2014","7",13.2,"Piambie",1
"3460","2014","8",4,"Piambie",1
"3461","2014","9",5,"Piambie",1
"3462","2014","10",1,"Piambie",1
"3463","2014","11",9,"Piambie",1
"3464","2014","12",7,"Piambie",1
"3465","2015","1",46,"Piambie",0
"3466","2015","2",3,"Piambie",0
"3467","2015","3",0,"Piambie",0
"3468","2015","4",69,"Piambie",0
"3469","2015","5",5,"Piambie",0
"3470","2015","6",34,"Piambie",0
"3471","2015","7",24,"Piambie",1
"3472","2015","8",14,"Piambie",1
"3473","2015","9",10,"Piambie",1
"3474","2015","10",12,"Piambie",1
"3475","2015","11",46,"Piambie",1
"3476","2015","12",5,"Piambie",1
"3477","2016","1",34,"Piambie",0
"3478","2016","2",2,"Piambie",0
"3479","2016","3",8,"Piambie",0
"3480","2016","4",22,"Piambie",0
"3481","2016","5",45,"Piambie",0
"3482","2016","6",25,"Piambie",0
"3483","1996","1",60.4,"Rowsley",0
"3484","1996","2",101.6,"Rowsley",0
"3485","1996","3",52.6,"Rowsley",0
"3486","1996","4",51.2,"Rowsley",0
"3487","1996","5",36.8,"Rowsley",0
"3488","1996","6",56.6,"Rowsley",0
"3489","1996","7",60,"Rowsley",1
"3490","1996","8",65.4,"Rowsley",1
"3491","1996","9",91.4,"Rowsley",1
"3492","1996","10",45.4,"Rowsley",1
"3493","1996","11",34.6,"Rowsley",1
"3494","1996","12",16.2,"Rowsley",1
"3495","1997","1",37.6,"Rowsley",0
"3496","1997","2",6.6,"Rowsley",0
"3497","1997","3",7.2,"Rowsley",0
"3498","1997","4",11,"Rowsley",0
"3499","1997","5",52.8,"Rowsley",0
"3500","1997","6",42.2,"Rowsley",0
"3501","1997","7",30.4,"Rowsley",1
"3502","1997","8",45.8,"Rowsley",1
"3503","1997","9",61,"Rowsley",1
"3504","1997","10",71.8,"Rowsley",1
"3505","1997","11",73.8,"Rowsley",1
"3506","1997","12",9,"Rowsley",1
"3507","1998","1",54.8,"Rowsley",0
"3508","1998","2",31,"Rowsley",0
"3509","1998","3",14.4,"Rowsley",0
"3510","1998","4",33.4,"Rowsley",0
"3511","1998","5",20.8,"Rowsley",0
"3512","1998","6",61,"Rowsley",0
"3513","1998","7",68,"Rowsley",1
"3514","1998","8",30.2,"Rowsley",1
"3515","1998","9",35.4,"Rowsley",1
"3516","1998","10",75.2,"Rowsley",1
"3517","1998","11",171,"Rowsley",1
"3518","1998","12",74.2,"Rowsley",1
"3519","1999","1",35.8,"Rowsley",0
"3520","1999","2",55.4,"Rowsley",0
"3521","1999","3",65.2,"Rowsley",0
"3522","1999","4",18.6,"Rowsley",0
"3523","1999","5",36.2,"Rowsley",0
"3524","1999","6",31,"Rowsley",0
"3525","1999","7",40.8,"Rowsley",1
"3526","1999","8",64.8,"Rowsley",1
"3527","1999","9",40.2,"Rowsley",1
"3528","1999","10",52,"Rowsley",1
"3529","1999","11",41.2,"Rowsley",1
"3530","1999","12",110.2,"Rowsley",1
"3531","2000","1",38.6,"Rowsley",0
"3532","2000","2",26.2,"Rowsley",0
"3533","2000","3",15.6,"Rowsley",0
"3534","2000","4",62.6,"Rowsley",0
"3535","2000","5",101.2,"Rowsley",0
"3536","2000","6",17.8,"Rowsley",0
"3537","2000","7",50.8,"Rowsley",1
"3538","2000","8",30.2,"Rowsley",1
"3539","2000","9",96.6,"Rowsley",1
"3540","2000","10",196.2,"Rowsley",1
"3541","2000","11",69,"Rowsley",1
"3542","2000","12",15.6,"Rowsley",1
"3543","2001","1",46.2,"Rowsley",0
"3544","2001","2",9.2,"Rowsley",0
"3545","2001","3",77.2,"Rowsley",0
"3546","2001","4",114.4,"Rowsley",0
"3547","2001","5",19.2,"Rowsley",0
"3548","2001","6",36.6,"Rowsley",0
"3549","2001","7",31.6,"Rowsley",1
"3550","2001","8",77,"Rowsley",1
"3551","2001","9",30.8,"Rowsley",1
"3552","2001","10",81.2,"Rowsley",1
"3553","2001","11",66.2,"Rowsley",1
"3554","2001","12",77.8,"Rowsley",1
"3555","2002","1",34.6,"Rowsley",0
"3556","2002","2",33.8,"Rowsley",0
"3557","2002","3",28.6,"Rowsley",0
"3558","2002","4",42.2,"Rowsley",0
"3559","2002","5",21.8,"Rowsley",0
"3560","2002","6",58.6,"Rowsley",0
"3561","2002","7",42.6,"Rowsley",1
"3562","2002","8",45.8,"Rowsley",1
"3563","2002","9",47.8,"Rowsley",1
"3564","2002","10",35.4,"Rowsley",1
"3565","2002","11",25,"Rowsley",1
"3566","2002","12",23.4,"Rowsley",1
"3567","2003","1",27.2,"Rowsley",0
"3568","2003","2",33,"Rowsley",0
"3569","2003","3",23,"Rowsley",0
"3570","2003","4",45.2,"Rowsley",0
"3571","2003","5",20.4,"Rowsley",0
"3572","2003","5",20.4,"Rowsley",0
"3573","2003","6",48,"Rowsley",0
"3574","2003","7",61.4,"Rowsley",1
"3575","2003","8",57.4,"Rowsley",1
"3576","2003","9",42.6,"Rowsley",1
"3577","2003","10",95.8,"Rowsley",1
"3578","2003","11",53.8,"Rowsley",1
"3579","2003","12",41,"Rowsley",1
"3580","2004","1",43.4,"Rowsley",0
"3581","2004","2",18,"Rowsley",0
"3582","2004","3",22.8,"Rowsley",0
"3583","2004","4",41.2,"Rowsley",0
"3584","2004","5",23.8,"Rowsley",0
"3585","2004","6",57.6,"Rowsley",0
"3586","2004","7",59.5,"Rowsley",1
"3587","2004","8",71.4,"Rowsley",1
"3588","2004","9",49.2,"Rowsley",1
"3589","2004","10",39.2,"Rowsley",1
"3590","2004","11",80.4,"Rowsley",1
"3591","2004","12",154.6,"Rowsley",1
"3592","2005","1",62.4,"Rowsley",0
"3593","2005","2",125.8,"Rowsley",0
"3594","2005","3",14,"Rowsley",0
"3595","2005","4",29.6,"Rowsley",0
"3596","2005","5",11.8,"Rowsley",0
"3597","2005","6",34,"Rowsley",0
"3598","2005","7",35.2,"Rowsley",1
"3599","2005","8",64.4,"Rowsley",1
"3600","2005","9",30.2,"Rowsley",1
"3601","2005","10",51.2,"Rowsley",1
"3602","2005","11",51.4,"Rowsley",1
"3603","2005","12",50.4,"Rowsley",1
"3604","2006","1",59.6,"Rowsley",0
"3605","2006","2",20.6,"Rowsley",0
"3606","2006","3",17.2,"Rowsley",0
"3607","2006","4",56,"Rowsley",0
"3608","2006","5",37,"Rowsley",0
"3609","2006","6",25.2,"Rowsley",0
"3610","2006","7",80.6,"Rowsley",1
"3611","2006","8",29.2,"Rowsley",1
"3612","2006","9",57.8,"Rowsley",1
"3613","2006","10",6.2,"Rowsley",1
"3614","2006","11",20.4,"Rowsley",1
"3615","2006","12",16.2,"Rowsley",1
"3616","2007","1",43.2,"Rowsley",0
"3617","2007","2",50.4,"Rowsley",0
"3618","2007","3",30.6,"Rowsley",0
"3619","2007","4",29.8,"Rowsley",0
"3620","2007","5",94,"Rowsley",0
"3621","2007","6",64.6,"Rowsley",0
"3622","2007","7",63.6,"Rowsley",1
"3623","2007","8",29,"Rowsley",1
"3624","2007","9",37.2,"Rowsley",1
"3625","2007","10",22.2,"Rowsley",1
"3626","2007","11",101.6,"Rowsley",1
"3627","2007","12",96.8,"Rowsley",1
"3628","2008","1",16.8,"Rowsley",0
"3629","2008","2",37.4,"Rowsley",0
"3630","2008","3",25,"Rowsley",0
"3631","2008","4",10.8,"Rowsley",0
"3632","2008","5",40.6,"Rowsley",0
"3633","2008","6",35.4,"Rowsley",0
"3634","2008","7",58,"Rowsley",1
"3635","2008","8",61.6,"Rowsley",1
"3636","2008","9",33.2,"Rowsley",1
"3637","2008","10",14.6,"Rowsley",1
"3638","2008","11",42.6,"Rowsley",1
"3639","2008","12",95.4,"Rowsley",1
"3640","2009","1",0.8,"Rowsley",0
"3641","2009","2",4.8,"Rowsley",0
"3642","2009","3",45.2,"Rowsley",0
"3643","2009","4",30,"Rowsley",0
"3644","2009","5",19.4,"Rowsley",0
"3645","2009","6",35.8,"Rowsley",0
"3646","2009","7",43.9,"Rowsley",1
"3647","2009","8",64,"Rowsley",1
"3648","2009","9",78.8,"Rowsley",1
"3649","2009","10",40,"Rowsley",1
"3650","2009","11",117.6,"Rowsley",1
"3651","2009","12",46.2,"Rowsley",1
"3652","2010","1",24.8,"Rowsley",0
"3653","2010","2",39.4,"Rowsley",0
"3654","2010","3",66.2,"Rowsley",0
"3655","2010","4",34.8,"Rowsley",0
"3656","2010","5",46.8,"Rowsley",0
"3657","2010","6",45.2,"Rowsley",0
"3658","2010","7",30.6,"Rowsley",1
"3659","2010","8",92.4,"Rowsley",1
"3660","2010","9",52,"Rowsley",1
"3661","2010","10",112.8,"Rowsley",1
"3662","2010","11",151.2,"Rowsley",1
"3663","2010","12",60.2,"Rowsley",1
"3664","2011","1",153.4,"Rowsley",0
"3665","2011","2",128.8,"Rowsley",0
"3666","2011","3",32.4,"Rowsley",0
"3667","2011","4",42,"Rowsley",0
"3668","2011","5",53,"Rowsley",0
"3669","2011","6",39.6,"Rowsley",0
"3670","2011","7",58.2,"Rowsley",1
"3671","2011","8",23.6,"Rowsley",1
"3672","2011","9",41,"Rowsley",1
"3673","2011","10",93.6,"Rowsley",1
"3674","2011","11",91.4,"Rowsley",1
"3675","2011","12",57.2,"Rowsley",1
"3676","2012","1",9,"Rowsley",0
"3677","2012","2",70.8,"Rowsley",0
"3678","2012","3",59,"Rowsley",0
"3679","2012","4",27.6,"Rowsley",0
"3680","2012","5",68.2,"Rowsley",0
"3681","2012","6",128.4,"Rowsley",0
"3682","2012","7",49,"Rowsley",1
"3683","2012","8",62.6,"Rowsley",1
"3684","2012","9",69.6,"Rowsley",1
"3685","2012","10",32,"Rowsley",1
"3686","2012","11",37,"Rowsley",1
"3687","2012","12",24.8,"Rowsley",1
"3688","2013","1",6.2,"Rowsley",0
"3689","2013","2",53,"Rowsley",0
"3690","2013","3",21.2,"Rowsley",0
"3691","2013","4",15.2,"Rowsley",0
"3692","2013","5",23.6,"Rowsley",0
"3693","2013","6",106.8,"Rowsley",0
"3694","2013","7",67.8,"Rowsley",1
"3695","2013","8",64.6,"Rowsley",1
"3696","2013","9",73.4,"Rowsley",1
"3697","2013","10",60.8,"Rowsley",1
"3698","2013","11",64.4,"Rowsley",1
"3699","2013","12",27.8,"Rowsley",1
"3700","2014","1",11.8,"Rowsley",0
"3701","2014","1",11.8,"Rowsley",0
"3702","2014","2",28.8,"Rowsley",0
"3703","2014","3",53.6,"Rowsley",0
"3704","2014","4",78.2,"Rowsley",0
"3705","2014","5",27.2,"Rowsley",0
"3706","2014","6",67,"Rowsley",0
"3707","2014","7",30.6,"Rowsley",1
"3708","2014","8",59.4,"Rowsley",1
"3709","2014","9",31,"Rowsley",1
"3710","2014","10",45.2,"Rowsley",1
"3711","2014","11",47.8,"Rowsley",1
"3712","2014","12",107.4,"Rowsley",1
"3713","2015","1",70.6,"Rowsley",0
"3714","2015","2",51.4,"Rowsley",0
"3715","2015","3",21.8,"Rowsley",0
"3716","2015","4",50.2,"Rowsley",0
"3717","2015","5",40.2,"Rowsley",0
"3718","2015","6",37.4,"Rowsley",0
"3719","2015","7",52.6,"Rowsley",1
"3720","2015","8",32.2,"Rowsley",1
"3721","2015","9",41,"Rowsley",1
"3722","2015","10",11.2,"Rowsley",1
"3723","2015","11",32,"Rowsley",1
"3724","2015","12",23.2,"Rowsley",1
"3725","2016","1",25.8,"Rowsley",0
"3726","2016","2",16.6,"Rowsley",0
"3727","2016","3",46,"Rowsley",0
"3728","2016","4",25.6,"Rowsley",0
"3729","2016","5",71,"Rowsley",0
"3730","2016","5",71,"Rowsley",0
"3731","2016","6",68,"Rowsley",0
"3732","2016","6",68,"Rowsley",0
"3733","1996","1",27.8,"Skipton",0
"3734","1996","2",68.6,"Skipton",0
"3735","1996","3",27.6,"Skipton",0
"3736","1996","4",39.6,"Skipton",0
"3737","1996","5",8.8,"Skipton",0
"3738","1996","6",66.6,"Skipton",0
"3739","1996","7",108.8,"Skipton",1
"3740","1996","8",94.8,"Skipton",1
"3741","1996","9",103.4,"Skipton",1
"3742","1996","10",43.4,"Skipton",1
"3743","1996","11",34.8,"Skipton",1
"3744","1996","12",39.4,"Skipton",1
"3745","1997","1",64,"Skipton",0
"3746","1997","2",12.8,"Skipton",0
"3747","1997","3",25.6,"Skipton",0
"3748","1997","4",13.8,"Skipton",0
"3749","1997","5",80.4,"Skipton",0
"3750","1997","6",33.6,"Skipton",0
"3751","1997","7",40,"Skipton",1
"3752","1997","8",64.6,"Skipton",1
"3753","1997","9",75.2,"Skipton",1
"3754","1997","10",54,"Skipton",1
"3755","1997","11",85.8,"Skipton",1
"3756","1997","12",8.4,"Skipton",1
"3757","1998","1",31.4,"Skipton",0
"3758","1998","2",30.8,"Skipton",0
"3759","1998","3",12.4,"Skipton",0
"3760","1998","4",86.2,"Skipton",0
"3761","1998","5",29.2,"Skipton",0
"3762","1998","6",85.2,"Skipton",0
"3763","1998","7",65.6,"Skipton",1
"3764","1998","8",30.8,"Skipton",1
"3765","1998","9",96.2,"Skipton",1
"3766","1998","10",80.4,"Skipton",1
"3767","1998","11",66.4,"Skipton",1
"3768","1998","12",38.6,"Skipton",1
"3769","1999","1",19.6,"Skipton",0
"3770","1999","2",61.4,"Skipton",0
"3771","1999","3",51.6,"Skipton",0
"3772","1999","4",6,"Skipton",0
"3773","1999","5",50.2,"Skipton",0
"3774","1999","6",40.2,"Skipton",0
"3775","1999","7",21.4,"Skipton",1
"3776","1999","8",77.6,"Skipton",1
"3777","1999","9",41.8,"Skipton",1
"3778","1999","10",53.6,"Skipton",1
"3779","1999","11",50,"Skipton",1
"3780","1999","12",77.8,"Skipton",1
"3781","2000","1",16.2,"Skipton",0
"3782","2000","2",17.2,"Skipton",0
"3783","2000","3",12.8,"Skipton",0
"3784","2000","4",56.6,"Skipton",0
"3785","2000","5",102.2,"Skipton",0
"3786","2000","6",43.2,"Skipton",0
"3787","2000","7",43.4,"Skipton",1
"3788","2000","8",61,"Skipton",1
"3789","2000","9",115.2,"Skipton",1
"3790","2000","10",92.6,"Skipton",1
"3791","2000","11",31,"Skipton",1
"3792","2000","12",24,"Skipton",1
"3793","2001","1",16.2,"Skipton",0
"3794","2001","2",25.4,"Skipton",0
"3795","2001","3",59.2,"Skipton",0
"3796","2001","4",96.8,"Skipton",0
"3797","2001","5",30.4,"Skipton",0
"3798","2001","6",49.6,"Skipton",0
"3799","2001","7",22.8,"Skipton",1
"3800","2001","8",99.8,"Skipton",1
"3801","2001","9",64,"Skipton",1
"3802","2001","10",104,"Skipton",1
"3803","2001","11",83.4,"Skipton",1
"3804","2001","12",47,"Skipton",1
"3805","2002","1",31.6,"Skipton",0
"3806","2002","2",89.8,"Skipton",0
"3807","2002","3",11.2,"Skipton",0
"3808","2002","4",32.6,"Skipton",0
"3809","2002","5",44.4,"Skipton",0
"3810","2002","6",69.8,"Skipton",0
"3811","2002","7",78.6,"Skipton",1
"3812","2002","8",37.8,"Skipton",1
"3813","2002","9",59.4,"Skipton",1
"3814","2002","10",45.8,"Skipton",1
"3815","2002","11",53.8,"Skipton",1
"3816","2002","12",44.8,"Skipton",1
"3817","2003","1",24.6,"Skipton",0
"3818","2003","2",33,"Skipton",0
"3819","2003","3",33.8,"Skipton",0
"3820","2003","4",30.4,"Skipton",0
"3821","2003","5",25.2,"Skipton",0
"3822","2003","6",91,"Skipton",0
"3823","2003","7",69.4,"Skipton",1
"3824","2003","8",83.8,"Skipton",1
"3825","2003","9",55.4,"Skipton",1
"3826","2003","10",107.6,"Skipton",1
"3827","2003","11",28.8,"Skipton",1
"3828","2003","12",41,"Skipton",1
"3829","2004","1",37,"Skipton",0
"3830","2004","2",23.8,"Skipton",0
"3831","2004","3",40.4,"Skipton",0
"3832","2004","4",37.6,"Skipton",0
"3833","2004","5",48.4,"Skipton",0
"3834","2004","6",117.2,"Skipton",0
"3835","2004","7",61.8,"Skipton",1
"3836","2004","8",70.6,"Skipton",1
"3837","2004","9",70.8,"Skipton",1
"3838","2004","10",31.6,"Skipton",1
"3839","2004","11",57.4,"Skipton",1
"3840","2004","12",88.4,"Skipton",1
"3841","2005","1",33.8,"Skipton",0
"3842","2005","2",112,"Skipton",0
"3843","2005","3",14.6,"Skipton",0
"3844","2005","4",18.4,"Skipton",0
"3845","2005","5",22.8,"Skipton",0
"3846","2005","6",55.6,"Skipton",0
"3847","2005","7",42.2,"Skipton",1
"3848","2005","8",90.2,"Skipton",1
"3849","2005","9",48.2,"Skipton",1
"3850","2005","10",61.6,"Skipton",1
"3851","2005","11",29.2,"Skipton",1
"3852","2005","12",43,"Skipton",1
"3853","2006","1",65,"Skipton",0
"3854","2006","2",52.8,"Skipton",0
"3855","2006","3",10.6,"Skipton",0
"3856","2006","4",67.4,"Skipton",0
"3857","2006","5",45.6,"Skipton",0
"3858","2006","6",21.4,"Skipton",0
"3859","2006","7",58.4,"Skipton",1
"3860","2006","8",25.2,"Skipton",1
"3861","2006","9",45.8,"Skipton",1
"3862","2006","10",19.4,"Skipton",1
"3863","2006","11",23.6,"Skipton",1
"3864","2006","12",19.4,"Skipton",1
"3865","2007","1",75.4,"Skipton",0
"3866","2007","2",30,"Skipton",0
"3867","2007","3",19.8,"Skipton",0
"3868","2007","4",47,"Skipton",0
"3869","2007","5",77.6,"Skipton",0
"3870","2007","6",54.2,"Skipton",0
"3871","2007","7",84.8,"Skipton",1
"3872","2007","8",48,"Skipton",1
"3873","2007","9",44.4,"Skipton",1
"3874","2007","10",34,"Skipton",1
"3875","2007","11",132.8,"Skipton",1
"3876","2007","12",109.2,"Skipton",1
"3877","2008","1",39.2,"Skipton",0
"3878","2008","2",21,"Skipton",0
"3879","2008","3",15.8,"Skipton",0
"3880","2008","4",19,"Skipton",0
"3881","2008","5",47.2,"Skipton",0
"3882","2008","6",34.8,"Skipton",0
"3883","2008","7",110.4,"Skipton",1
"3884","2008","8",59,"Skipton",1
"3885","2008","9",45.4,"Skipton",1
"3886","2008","10",13.6,"Skipton",1
"3887","2008","11",31.8,"Skipton",1
"3888","2008","12",86.6,"Skipton",1
"3889","2009","1",4.8,"Skipton",0
"3890","2009","2",0.4,"Skipton",0
"3891","2009","3",42.4,"Skipton",0
"3892","2009","4",32.4,"Skipton",0
"3893","2009","5",33.8,"Skipton",0
"3894","2009","6",49.2,"Skipton",0
"3895","2009","7",78.6,"Skipton",1
"3896","2009","8",96.6,"Skipton",1
"3897","2009","9",102.8,"Skipton",1
"3898","2009","10",41,"Skipton",1
"3899","2009","11",64.4,"Skipton",1
"3900","2009","12",49,"Skipton",1
"3901","2010","1",32.8,"Skipton",0
"3902","2010","2",105.4,"Skipton",0
"3903","2010","3",58,"Skipton",0
"3904","2010","4",60.6,"Skipton",0
"3905","2010","5",42.8,"Skipton",0
"3906","2010","6",58.6,"Skipton",0
"3907","2010","7",42.6,"Skipton",1
"3908","2010","8",186,"Skipton",1
"3909","2010","9",64.8,"Skipton",1
"3910","2010","10",99,"Skipton",1
"3911","2010","11",78.2,"Skipton",1
"3912","2010","12",99.8,"Skipton",1
